Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
R.C. Pro-Am,NES_b,Nintendo,Rare Ltd.,,,,2.14m,,,,,,2/1/1988,,#VALUE!,,0,0,
Gun.Smoke,NES_b,Capcom,Capcom,,,,,,,,,,2/1/1988,,#VALUE!,,0,0,
Town & Country Surf Designs: Wood & Water Rage,NES_b,LJN,"LJN Toys, Ltd.",,,,,,,,,,2/1/1988,,#VALUE!,,0,0,
Contra,NES_b,Konami,Konami,,,,,,,,,,2/1/1988,,#VALUE!,,0,0,
Leisure Suit Larry Goes Looking for Love (In Several Wrong Places),PC_b,Sierra Entertainment,Sierra,,,,0.25m,,,,,,2/2/1988,,#VALUE!,,0,0,
Kamen Rider Club: Gekitotsu Shocker Land,NES_b,Bandai,Bandai,,,,,,,,,,2/3/1988,,#VALUE!,,0,0,
Youkai Douchuuki,PCE_b,Namco,TOSE,,,,,,,,,,2/5/1988,,#VALUE!,,0,0,
Youkai Douchuuki,PCE_b,Namco,TOSE,,,,,,,,,,2/5/1988,,#VALUE!,,0,0,
Matsumoto Akira no Kabushiki Hisshougaku,NES_b,Imagineer,Imagineer,,,,,,,,,,2/18/1988,,#VALUE!,,0,0,
Galactic Protector,MS_b,Sega,Sega,,,,,,,,,,2/21/1988,,#VALUE!,,0,0,
Ice Hockey,NES_b,Nintendo,Nintendo,,,,2.42m,,,,,,3/1/1988,,#VALUE!,,0,0,
Pete Rose Baseball,2600_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,3/1/1988,,#VALUE!,,0,0,
Dragon Power,NES_b,Bandai,TOSE Software,,,,,,,,,,3/1/1988,,#VALUE!,,0,0,
Ballblazer,NES_b,Pony Canyon,Lucasfilm Games,,,,,,,,,,3/4/1988,,#VALUE!,,0,0,
Arkanoid II: Revenge of Doh,NES_b,Taito,Taito Corporation,,,,,,,,,,3/8/1988,,#VALUE!,,0,0,
Tsuri Kichi Sanpei: Blue Marlin Hen,NES_b,Victor Interactive,Victor Interactive Software,,,,,,,,,,3/17/1988,,#VALUE!,,0,0,
Argos no Juujiken,MS_b,Salio,Tecmo,,,,,,,,,,3/25/1988,,#VALUE!,,0,0,
Takeda Shingen,NES_b,Hot-B,Another,,,,,,,,,,3/28/1988,,#VALUE!,,0,0,
Freedom Force,NES_b,Sunsoft,SunSoft,,,,,,,,,,4/1/1988,,#VALUE!,,0,0,
Ikari Warriors II: Victory Road,NES_b,SNK,Micronics,,,,,,,,,,4/1/1988,,#VALUE!,,0,0,
Major League Baseball,NES_b,LJN,Atlus Co.,,,,,,,,,,4/1/1988,,#VALUE!,,0,0,
The Race Against Time,All_b,Codemasters,Codemasters,,,,0.03m,,,,,,4/1/1988,4/25/2022,#VALUE!,,0,0,
Hoshi o Sagashite...,MS_b,Sega,Sega,,,,,,,,,,4/2/1988,,#VALUE!,,0,0,
Donkey Kong (FDS),NES_b,Nintendo,Nintendo,,,,,,,,,,4/8/1988,,#VALUE!,,0,0,
Kamen Rider Black: Taiketsu Shadow Moon (FDS),NES_b,Bandai,Bandai,,,,,,,,,,4/15/1988,,#VALUE!,,0,0,
Solomon no Kagi: Ouji Rihita no Namida,MS_b,Salio,Aisystem Tokyo,,,,,,,,,,4/17/1988,,#VALUE!,,0,0,
YouYou Jinsei,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,4/22/1988,,#VALUE!,,0,0,
Famicom Tantei Club: Kieta Koukeisha (FDS),NES_b,Nintendo,Nintendo,,,,,,,,,,4/27/1988,8/29/2018,#VALUE!,,0,0,
Rambo,NES_b,Acclaim Entertainment,Pack-In-Video,,,,,,,,,,5/1/1988,,#VALUE!,,0,0,
Captain Comic,PC_b,ComputerEasy,Color Dreams,,,,,,,,,,5/1/1988,,#VALUE!,,0,0,
Pro Yakyuu World Stadium,PCE_b,Namco,Namco,,,,,,,,,,5/20/1988,,#VALUE!,,0,0,
Namco Classic,NES_b,Namco,Namco,,,,,,,,,,5/27/1988,,#VALUE!,,0,0,
Ninja-Kun: Ashura no Shou,NES_b,UPL,UPL,,,,,,,,,,5/27/1988,,#VALUE!,,0,0,
Shogun,NES_b,Hect,Virgin Games,,,,,,,,,,5/27/1988,,#VALUE!,,0,0,
Saint Seiya: Ougon Densetsu Kanketsu Hen,NES_b,Bandai,Konami,,,,,,,,,,5/30/1988,,#VALUE!,,0,0,
Madden NFL,Series_b,Electronic Arts,Park Place Productions,,,,130.00m,,,,,,6/1/1988,2/25/2020,#VALUE!,,0,0,
Pool of Radiance,Series_b,Strategic Simulations,Strategic Simulations,,,,0.85m,,,,,,6/1/1988,3/26/2021,#VALUE!,,0,0,
Metal Gear,NES_b,Ultra Games,Konami,,,,,,,,,,6/1/1988,,#VALUE!,,0,0,
Pool of Radiance,All_b,Strategic Simulations,Strategic Simulations,,,,0.26m,,,,,,6/1/1988,3/26/2021,#VALUE!,,0,0,
Double Dragon,NES_b,Tradewest,Technos Japan Corporation,,,,,,,,,,6/1/1988,,#VALUE!,,0,0,
Tensai Bakabon,MS_b,Sega,Sega,,,,,,,,,,6/2/1988,,#VALUE!,,0,0,
R-Type II,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,6/3/1988,,#VALUE!,,0,0,
Might and Magic II: Gates to Another World,PC_b,New World Computing,"New World Computing, Inc.",,,,,,,,,,6/15/1988,,#VALUE!,,0,0,
Youkai Douchuuki,NES_b,Namco,Namco,,,,,,,,,,6/24/1988,,#VALUE!,,0,0,
Sanada Juu Yuushi,NES_b,Kemco,Kemco,,,,,,,,,,6/27/1988,,#VALUE!,,0,0,
Iron Tank: The Invasion of Normandy,NES_b,SNK,SNK Corporation,,,,,,,,,,7/1/1988,,#VALUE!,,0,0,
Legendary Wings,NES_b,Capcom,Capcom,,,,,,,,,,7/1/1988,,#VALUE!,,0,0,
Bases Loaded,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,7/1/1988,,#VALUE!,,0,0,
Defender II,NES_b,HAL Laboratory,HAL Laboratory,,,,,,,,,,7/1/1988,,#VALUE!,,0,0,
Super Racing,MS_b,Sega,Sega,,,,,,,,,,7/2/1988,,#VALUE!,,0,0,
Sengoku Mahjong,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,7/8/1988,,#VALUE!,,0,0,
Best Play Pro Yakyuu,NES_b,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,7/15/1988,,#VALUE!,,0,0,
Donkey Kong Jr. (FDS),NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,7/19/1988,,#VALUE!,,0,0,
Maison Ikkoku: Omoi no Photograph,NES_b,Bothtec,Bothtec,,,,,,,,,,7/21/1988,,#VALUE!,,0,0,
Kai no Bouken: The Quest of Ki,NES_b,Namco,Game Studio,,,,,,,,,,7/22/1988,,#VALUE!,,0,0,
River Raid II,2600_b,Activision,Activision,,,,,0.51m,0.47m,0.03m,,0.01m,7/28/1988,,0.51,,0.51,0.51,
Hiryu no Ken II: Dragon no Tsubasa,NES_b,Culture Brain,Culture Brain,,,,,,,,,,7/29/1988,,#VALUE!,,0,0,
San Goku Shi: Chuugen no Hasha,NES_b,Namco,TOSE,,,,,,,,,,7/29/1988,,#VALUE!,,0,0,
Megumi Rescue,MS_b,Sega,Sega,,,,,,,,,,7/30/1988,,#VALUE!,,0,0,
Life Force,NES_b,Konami,Konami,,,,,,,,,,8/1/1988,,#VALUE!,,0,0,
Sylviana: Ai Ippai no Boukensha (FDS),NES_b,Pack-In-Video,Pack-In-Video,,,,,,,,,,8/10/1988,,#VALUE!,,0,0,
Dragon Ball: Daimaou Fukkatsu,NES_b,Bandai,TOSE,,,,,1.25m,,,1.25m,0.00m,8/12/1988,,1.25,,1.25,1.25,
Famicom Wars,NES_b,Nintendo,Intelligent Systems,,,,,,,,,,8/12/1988,,#VALUE!,,0,0,
Final Lap,NES_b,Namco,Namco,,,,,,,,,,8/12/1988,,#VALUE!,,0,0,
King's Quest IV: The Perils of Rosella,PC_b,Sierra Online,Sierra On-Line,,,,,,,,,,8/16/1988,,#VALUE!,,0,0,
Ys,NES_b,Victor Interactive,Nihon Falcom Corporation,,,,,,,,,,8/26/1988,,#VALUE!,,0,0,
Zelda II: The Adventure of Link,NES_b,Nintendo,Nintendo EAD,,,,4.38m,,,,,,9/1/1988,1/28/2018,#VALUE!,,0,0,
Adventure Island,NES_b,Hudson Soft,Hudson Soft / West One,,,,,1.05m,,,1.05m,0.00m,9/1/1988,,1.05,,1.05,1.05,
Galaga: Demons of Death,NES_b,Bandai,Namco,,,,,,,,,,9/1/1988,,#VALUE!,,0,0,
Golgo 13: Top Secret Episode,NES_b,Victory Lap Games,Vic Tokai,,,,,,,,,,9/1/1988,,#VALUE!,,0,0,
Jeopardy!,NES_b,GameTek,Rare Ltd.,,,,,,,,,,9/1/1988,,#VALUE!,,0,0,
Lee Trevino's Fighting Golf,NES_b,SNK,SNK Corporation,,,,,,,,,,9/1/1988,,#VALUE!,,0,0,
Milon's Secret Castle,NES_b,Hudson Soft,Hudson Soft,,,,,,,,,,9/1/1988,,#VALUE!,,0,0,
King's Quest IV: The Perils of Rosella,All_b,Sierra Online,Sierra On-Line,,,,0.10m,,,,,,9/1/1988,4/3/2021,#VALUE!,,0,0,
Nekkyu Koshien,MS_b,Sega,Sega,,,,,,,,,,9/9/1988,,#VALUE!,,0,0,
Jackal,NES_b,Konami,Konami,,,,,,,,,,9/15/1988,,#VALUE!,,0,0,
The Train: Escape to Normandy,PC_b,Accolade,"Artech Digital Entertainments, Inc.",,,,,,,,,,9/20/1988,,#VALUE!,,0,0,
Gaia no Monshou,PCE_b,NCS,NCS,,,,,,,,,,9/23/1988,,#VALUE!,,0,0,
Erika to Satoru no Yume Bouken,NES_b,Namco,Namco,,,,,,,,,,9/27/1988,,#VALUE!,,0,0,
Ninja Gaiden,Series_b,Tecmo,Tecmo,,,,8.96m,,,,,,10/1/1988,1/23/2021,#VALUE!,,0,0,
Super Mario Bros. 2,NES_b,Nintendo,Nintendo EAD,,,,7.46m,,,,,,10/1/1988,,#VALUE!,,0,0,
Donkey Kong Classics,NES_b,Nintendo,Nintendo,,,,1.56m,,,,,,10/1/1988,,#VALUE!,,0,0,
Ghostbusters,NES_b,Activision,Bits Laboratory,,,,,,,,,,10/1/1988,,#VALUE!,,0,0,
Joust,NES_b,HAL Laboratory,HAL Laboratory,,,,,,,,,,10/1/1988,,#VALUE!,,0,0,
MagMax,NES_b,FCI,Nihon Bussan,,,,,,,,,,10/1/1988,,#VALUE!,,0,0,
Mickey Mousecapade,NES_b,Capcom,Hudson Soft,,,,,,,,,,10/1/1988,,#VALUE!,,0,0,
Millipede,NES_b,HAL Laboratory,HAL Laboratory,,,,,,,,,,10/1/1988,,#VALUE!,,0,0,
Racket Attack,NES_b,Jaleco,TOSE Software,,,,,,,,,,10/1/1988,,#VALUE!,,0,0,
1943: The Battle of Midway,NES_b,Capcom,Capcom,,,,,,,,,,10/1/1988,,#VALUE!,,0,0,
Daisenryaku,NES_b,Bothtec,System Soft,,,,,,,,,,10/11/1988,,#VALUE!,,0,0,
Genpei Toumaden,NES_b,Namco,Namco,,,,,,,,,,10/21/1988,,#VALUE!,,0,0,
Ultraman Club: Chikyuu Dakkan Sakusen (FDS),NES_b,Bandai,Tsuburaya Prod.,,,,,,,,,,10/22/1988,,#VALUE!,,0,0,
Sports Pad Soccer,MS_b,Sega,Sega,,,,,,,,,,10/29/1988,,#VALUE!,,0,0,
Castlevania II: Simon's Quest,NES_b,Konami,Konami,,,,,0.93m,0.45m,0.06m,0.42m,,11/1/1988,,0.93,,0.93,0.93,
Super Mario Bros. / Duck Hunt,NES_b,Nintendo,Nintendo,,,,,,,,,,11/1/1988,,#VALUE!,,0,0,
Super Mario Bros. / Tetris / Nintendo World Cup,NES_b,Nintendo,Nintendo,,,,,,,,,,11/1/1988,,#VALUE!,,0,0,
Super Team Games,NES_b,Nintendo,Human Entertainment,,,,,,,,,,11/1/1988,,#VALUE!,,0,0,
BattleTech: The Crescent Hawk's Inception,PC_b,Infocom,Westwood Associates,,,,0.01m,,,,,,11/1/1988,,#VALUE!,,0,0,
Anticipation,NES_b,Nintendo,Rare Ltd.,,,,,,,,,,11/1/1988,,#VALUE!,,0,0,
Bubble Bobble,NES_b,Taito,Taito Corporation,,,,,,,,,,11/1/1988,,#VALUE!,,0,0,
Cobra Command,NES_b,Data East,Data East,,,,,,,,,,11/1/1988,,#VALUE!,,0,0,
Dr. Chaos,NES_b,FCI,Pony Canyon,,,,,,,,,,11/1/1988,,#VALUE!,,0,0,
Kaijuu Monogatari,NES_b,Namco,Birthday,,,,,,,,,,11/18/1988,,#VALUE!,,0,0,
Sadakichi Seven: Hideyoshi no Ougon,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,11/18/1988,,#VALUE!,,0,0,
Takeshi no Sengoku Fuuunko,NES_b,Taito,Taito Corporation,,,,,,,,,,11/25/1988,,#VALUE!,,0,0,
Family Mahjong II: Shanghai he no Michi,NES_b,Namco,Nihon Bussan,,,,,,,,,,11/25/1988,,#VALUE!,,0,0,
Kaettekita Mario Bros. (FDS),NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,11/30/1988,,#VALUE!,,0,0,
Blaster Master,NES_b,Sunsoft,SunSoft,,,,,,,,,,11/30/1988,,#VALUE!,,0,0,
Indiana Jones and the Temple of Doom (Mindscape),NES_b,Mindscape,Atari Games,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Indiana Jones and the Temple of Doom (Tengen),NES_b,Tengen,Atari Games,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Othello,NES_b,Acclaim Entertainment,HAL Laboratory,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Paperboy,NES_b,Mindscape,Tengen,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Rampage,NES_b,Data East,Data East,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Robo Warrior,NES_b,Jaleco,Hudson Soft,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Skate or Die!,NES_b,Ultra Games,Konami,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Superman,NES_b,Kemco,Kotobuki Systems,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Xenophobe,NES_b,Sunsoft,Bally Midway,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Advanced Dungeons & Dragons: Pool of Radiance,PC_b,SSI,"Strategic Simulations, Inc.",,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Bionic Commando,NES_b,Capcom,Capcom,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Blades of Steel,NES_b,Konami,Konami,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Bump 'n' Jump,NES_b,Victory Lap Games,Data East,,,,,,,,,,12/1/1988,,#VALUE!,,0,0,
Momotaro Dentetsu,Series_b,Konami,Hudson Soft,,,,16.00m,,,,,,12/2/1988,3/9/2020,#VALUE!,,0,0,
Hanjuku Hero,NES_b,Square,Bits Laboratory,,,,,,,,,,12/2/1988,,#VALUE!,,0,0,
King of Kings (Namco),NES_b,Namco,Namco,,,,,,,,,,12/9/1988,,#VALUE!,,0,0,
Space Harrier,PCE_b,NEC,Dempa,,,,,,,,,,12/9/1988,,#VALUE!,,0,0,
Gradius II: Gofer no Yabou,NES_b,Konami,Konami,,,,,,,,,,12/16/1988,,#VALUE!,,0,0,
Captain Silver,NES_b,Tokuma Shoten,Tokuma Shoten,,,,,,,,,,12/16/1988,,#VALUE!,,0,0,
Final Fantasy II,All_b,Square,Square,,,,1.37m,,,,,,12/17/1988,10/19/2020,#VALUE!,,0,0,
Final Fantasy II,NES_b,Square,Square,,,,,0.76m,,,0.76m,,12/17/1988,,0.76,,0.76,0.76,
Family Trainer: Fuuun! Takeshi Shiro 2,NES_b,Bandai,Bandai,,,,,,,,,,12/20/1988,,#VALUE!,,0,0,
Fantasy Zone II: OpaOpa no Namida,NES_b,Sunsoft,SunSoft,,,,,,,,,,12/20/1988,,#VALUE!,,0,0,
Appare! Gateball,PCE_b,Hudson Soft,West One,,,,,,,,,,12/22/1988,,#VALUE!,,0,0,
BikkuriMan Daijikai,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,12/23/1988,,#VALUE!,,0,0,
Osomatsu-kun: Hachamecha Gekijou,GEN_b,Sega,Sega,,,,,,,,,,12/24/1988,,#VALUE!,,0,0,
Airwolf (Japan),NES_b,Kyugo Boueki,Kyugo Boueki,,,,,,,,,,12/24/1988,,#VALUE!,,0,0,
Akira,NES_b,Taito,Taito Corporation,,,,,,,,,,12/24/1988,,#VALUE!,,0,0,
Phantasy Star II,GEN_b,Sega,Sega,,8,,,,,,,,12/31/1988,,#VALUE!,,0,0,
SimCity,PC_b,Maxis,Maxis,,,,1.20m,,,,,,1/1/1989,,#VALUE!,,0,0,
Bomberman,NES_b,Hudson Soft,Hudson Soft,,,,,1.03m,0.18m,,0.85m,,1/1/1989,,1.03,,1.03,1.03,
Galaga '90,PCE_b,NEC,Namco,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Galaxy Force,MS_b,Activision,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Genghis Khan,NES_b,KOEI,Koei,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Genghis Khan,PC_b,KOEI,Koei,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Ghostbusters II,PC_b,Activision,Dynamix,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Ghouls 'n Ghosts,GEN_b,Sega,AM8,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Goal!,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Golden Axe,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Ikari Warriors,2600_b,Data East,Data East,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Jinks,7800_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Jovial Race,NES_b,Sachen,Thin Chen Enterprises,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Keith Courage in Alpha Zones,PCE_b,NEC,Hudson Soft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
King's Quest: Quest for the Crown,MS_b,Parker Bros.,Microsmiths Inc.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Knights of Legend,PC_b,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Kung-Fu Master,7800_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Last Battle,GEN_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Lord of the Sword,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Manhunter 2: San Francisco,PC_b,Sierra Entertainment,Evryware,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Mars Saga,PC_b,Infocom,Westwood Associates,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Mean 18 Golf,7800_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Mean Streets,PC_b,Access Software,"Access Software, Inc.",,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Metal Fighter,NES_b,Color Dreams,Joy Van,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Michael Jackson's Moonwalker,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Mickey's Ultimate Challenge,MS_b,Tec Toy,Designer Software,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Midwinter,MSD_b,Rainbird,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Midwinter,AST_b,Rainbird,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Military Madness,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Monster Lair,PCE_b,NEC,Alfa System,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Montezuma's Revenge featuring Panama Joe,MS_b,Parker Bros.,Parker Bros,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Moto Roader,PCE_b,NEC,NCS,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Mystic Defender,GEN_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Myth,PC_b,Rainbird,Magnetic Scrolls Ltd.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Neuromancer,PC_b,Interplay,Interplay Productions,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Neutopia,PCE_b,NEC,Hudson Soft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Off The Wall,2600_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Omega,PC_b,Origin Systems,Origin,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Personal Nightmare,PC_b,Adventure Soft,Horrorsoft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Pete Rose Baseball,7800_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Pipe Dream,PC_b,Lucasfilm Games,The Assembly Line,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Pipe Mania (1989),PC_b,Empire Interactive,The Assembly Line,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Populous,PC_b,Electronic Arts,Bullfrog Productions,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Populous,GEN_b,Electronic Arts,Bullfrog Productions,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Populous: The Promised Lands,PC_b,Electronic Arts,Bullfrog Productions,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Ports of Call,PC_b,Domark Software,Aegis International,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Poseidon Wars 3-D,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Power Golf,PCE_b,NEC,Hudson Soft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Predator,Amig_b,Activision,Nippon Ichi Software / Gust,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Prince of Persia (1989),PC_b,Broderbund,BrÃ¸derbund,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Psycho Fox,MS_b,Sega,Vic Tokai,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Q*bert,NES_b,Ultra Games,Konami,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Qix,PC_b,Taito,Alien Technology,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Quest For Glory I: So You Want to Be a Hero,PC_b,Sierra Entertainment,Sierra On-Line,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Quest for Glory I: So You want to Be a Hero?,PC_b,Sierra Entertainment,Sierra On-Line,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
R-Type,PCE_b,NEC,Irem Software Engineering,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
R.C. Grand Prix,MS_b,Seismic,Imagineering Inc.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Radar Lock,2600_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Raid 2020,NES_b,Color Dreams,Color Dreams,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Rambo III,GEN_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Rambo III,PC_b,Taito,Ocean,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Rampage,7800_b,Activision,Activision,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Reader Rabbit,PC_b,The Learning Company,The Learning Company,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Road Rash,MS_b,U.S. Gold,Electronic Arts,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Road Runner,2600_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Road Runner,NES_b,Tengen,Tengen,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Road Runner,PC_b,Mindscape,Banana Development,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Rolling Thunder,NES_b,Tengen,Namco,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Secret Quest,2600_b,Atari,Axlon,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Sesame Street: 123,NES_b,Hi Tech Expressions,Rare Ltd.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Shinobi,NES_b,Tengen,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Sidearms,PCE_b,Unknown,NEC Avenue,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Silent Service,NES_b,Ultra Games,Rare Ltd.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Sky Shark,PC_b,Taito,Banana Development,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Space Harrier,PC_b,Sega,Elite,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Space Rogue,PC_b,Origin Systems,Origin,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
SpellCaster,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Starflight 2: Trade Routes of the Cloud Nebula,PC_b,Electronic Arts,BinaryÂ Systems,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Street Rod,PC_b,California Dreams,California Dreams,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Strider,PC_b,U.S. Gold,Tiertex Design Studios,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Stunt Track Racer,PC_b,Unknown,MicroStyle,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Super Sprint,NES_b,Tengen,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Sword of Aragon,PC_b,SSI,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Tangled Tales,PC_b,Origin Systems,Origin,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Tecmo Baseball,NES_b,Tecmo,Tecmo,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Tennis Ace,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Tetris (Tengen),NES_b,Tengen,Tengen,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
The Amazing Spider-Man,PC_b,Unknown,Oxford Digital Enterprises,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
The Amazing Spider-Man and Captain America in Doctor Doom's Revenge!,PC_b,Unknown,Paragon Software Corporation,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
The Colonel's Bequest,PC_b,Sierra Entertainment,"Sierra On-Line, Inc.",,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
The Legendary Axe,PCE_b,NEC,Victor Interactive Software,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Their Finest Hour: The Battle of Britain,PC_b,LucasArts,LucasArts,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Times of Lore,PC_b,Origin Systems,Origin Systems,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Title Match Pro Wrestling,7800_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Tomcat F-14 Flight Simulator,7800_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Toobin',NES_b,Tengen,Tengen,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
